Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Scaly Babbler,Turdoides squamulata,3462,2021-03-13,07:05,Heard,-3.298386,40.023243,,1,false,Alive,19,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:05:45.651+0300
Golden Palm Weaver,Ploceus bojeri,3898,2021-03-13,07:05,Seen,-3.298433,40.023258,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:05:25.139+0300
House Crow,Corvus splendens,989,2021-03-13,07:04,Seen,-3.298433,40.023258,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:04:55.389+0300
White-browed Coucal,Centropus superciliosus,1036,2021-03-13,07:04,Heard,-3.298431,40.023259,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:04:28.560+0300
Black-backed Puffback,Dryoscopus cubla,712,2021-03-13,07:04,Seen,-3.298426,40.02325,,1,false,Alive,21,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:04:09.256+0300
White-browed Robin Chat,Cossypha heuglini,580,2021-03-13,07:03,Heard,-3.298459,40.023252,,1,false,Alive,22,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:03:54.631+0300
Ring-necked Dove,Streptopelia capicola,316,2021-03-13,07:03,Seen,-3.298447,40.023257,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:03:01.887+0300
African Palm Swift,Cypsiurus parvus,387,2021-03-13,07:02,Seen,-3.298447,40.023257,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:02:44.779+0300
Zanzibar Greenbul,Andropadus importunus,551,2021-03-13,07:02,Seen,-3.298435,40.02325,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:02:22.987+0300
Village Weaver,Ploceus cucullatus,797,2021-03-13,07:02,Seen,-3.29846,40.023236,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:02:08.538+0300
Dodson's Bulbul,Pycnonotus barbatus dodsoni,3032,2021-03-13,07:01,Heard,-3.29851,40.023203,,1,false,Alive,18,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:01:41.114+0300
Tawny-flanked Prinia,Prinia subflava,649,2021-03-13,07:00,Seen,-3.298453,40.023238,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:00:57.336+0300
Common Drongo,Dicrurus adsimilis,517,2021-03-13,07:00,Seen,-3.298454,40.023235,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:00:44.810+0300
Black-crowned Tchagra,Tchagra senegalus,715,2021-03-13,07:00,Seen,-3.298434,40.023224,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:00:30.698+0300
Unidentified,Unidentified,0,2021-03-13,07:00,Seen,-3.298404,40.023246,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:00:19.235+0300
Unidentified,Unidentified,0,2021-03-13,07:00,Seen,-3.298354,40.02329,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T07:00:15.003+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2021-03-13,06:58,Heard,-3.298304,40.022998,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T06:58:05.478+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2021-03-13,06:54,Seen,-3.298281,40.022064,,1,false,Alive,15,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T06:54:00.252+0300
Lilac-breasted Roller,Coracias caudatus,413,2021-03-13,06:46,Seen,-3.298463,40.020318,,1,false,Alive,16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0315_4000_2021-03-12,,2021-03-13T06:46:44.519+0300
