Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Fieldsheet,Location name,ISO date
Sacred Ibis,Threskiornis aethiopicus,81,2021-04-19,08:00,Seen,-3.352365,39.976293,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:00:40.351+0300
Zanzibar Greenbul,Andropadus importunus,551,2021-04-19,08:00,Heard,-3.352263,39.976302,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:00:19.468+0300
Unidentified,Unidentified,0,2021-04-19,08:00,Seen,-3.352262,39.976302,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:00:09.660+0300
Unidentified,Unidentified,0,2021-04-19,08:00,Seen,-3.352255,39.976296,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T08:00:05.816+0300
Golden Palm Weaver,Ploceus bojeri,3898,2021-04-19,07:57,Seen,-3.351784,39.975959,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:57:59.881+0300
House Crow,Corvus splendens,989,2021-04-19,07:57,Seen,-3.351674,39.975872,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:57:30.362+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2021-04-19,07:55,Seen,-3.351154,39.975535,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:55:14.559+0300
East Coast Boubou,Laniarius sublacteus,7867,2021-04-19,07:51,Heard,-3.350522,39.975393,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:51:12.951+0300
Winding Cisticola (Coastal),Cisticola galactotes haematocephalus,3132,2021-04-19,07:50,Heard,-3.35038,39.97537,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:50:36.431+0300
Barn Swallow,Hirundo rustica,493,2021-04-19,07:46,Seen,-3.349769,39.975522,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0320_3955_2021-04-19,,2021-04-19T07:46:56.346+0300
