Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Nest count,Nest count type,Nest site,At colony,Colony type,Colony description,ISO date
Sacred Ibis,Threskiornis aethiopicus,81,2020-07-17,07:41,Seen,-3.34759,39.961238,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T07:41:03.114+0300
Dimorphic Egret,Egretta dimorpha,2188,2020-07-17,07:44,Seen,-3.348276,39.961402,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T07:44:13.145+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-17,07:45,Heard,-3.348449,39.961445,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T07:45:28.323+0300
African Pygmy Kingfisher,Ispidina picta,398,2020-07-17,07:45,Seen,-3.348472,39.961433,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T07:45:50.787+0300
Southern Red Bishop,Euplectes orix nigroventris,3754,2020-07-17,07:57,Seen,-3.351381,39.964147,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T07:57:30.720+0300
Unidentified,Unidentified,0,2020-07-17,08:00,Seen,-3.351503,39.964395,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:00:11.939+0300
Unidentified,Unidentified,0,2020-07-17,08:00,Seen,-3.351505,39.964376,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:00:16.937+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-17,08:00,Heard,-3.351505,39.964375,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:00:44.522+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-17,08:01,Seen,-3.351505,39.964375,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:01:28.631+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-17,08:12,Heard,-3.351567,39.964408,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:12:48.550+0300
Hadeda,Bostrychia hagedash,84,2020-07-17,08:13,Heard,-3.351556,39.964399,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:13:18.250+0300
House Crow,Corvus splendens,989,2020-07-17,08:13,Heard,-3.351557,39.964398,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:13:45.959+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-17,08:17,Seen,-3.352136,39.964593,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:17:42.703+0300
Black-headed Heron,Ardea melanocephala,55,2020-07-17,08:18,Seen,-3.352137,39.964593,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:18:05.404+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-17,08:18,Heard,-3.352168,39.964615,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:18:56.774+0300
Common Greenshank,Tringa nebularia,263,2020-07-17,08:20,Seen,-3.352212,39.964753,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:20:19.291+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-17,08:33,Heard,-3.355675,39.965738,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:33:44.483+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-17,08:45,Heard,-3.359425,39.965224,,1,false,Alive,-9,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:45:20.113+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-17,08:50,Seen,-3.360236,39.964607,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:50:22.473+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-17,08:50,Heard,-3.360268,39.96449,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:50:57.706+0300
Grey-backed Camaroptera,Camaroptera brachyura,627,2020-07-17,08:52,Heard,-3.360373,39.964271,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:52:20.974+0300
Speckled Mousebird,Colius striatus,390,2020-07-17,08:52,Seen,-3.36039,39.96425,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T08:52:58.772+0300
Unidentified,Unidentified,0,2020-07-17,09:00,Seen,-3.361452,39.963283,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:00:04.188+0300
Unidentified,Unidentified,0,2020-07-17,09:00,Seen,-3.361525,39.963274,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:00:12.270+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-17,09:00,Seen,-3.361526,39.963275,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:00:31.709+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-17,09:00,Seen,-3.361517,39.963262,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:00:44.681+0300
Speckled Mousebird,Colius striatus,390,2020-07-17,09:01,Seen,-3.36154,39.96327,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:01:14.788+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-17,09:01,Heard,-3.361545,39.963275,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:01:34.204+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-17,09:03,Seen,-3.361691,39.962969,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:03:20.434+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-17,09:04,Heard,-3.361782,39.962901,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:04:00.842+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-17,09:05,Seen,-3.362051,39.9626,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:05:43.086+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-17,09:06,Heard,-3.362145,39.962456,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:06:38.715+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-17,09:06,Heard,-3.362145,39.962438,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:06:57.164+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-17,09:07,Heard,-3.36219,39.962316,,1,false,Alive,-11,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:07:21.874+0300
Grassland Pipit,Anthus cinnamomeus,692,2020-07-17,09:12,Seen,-3.363048,39.961265,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:12:48.341+0300
Barn Swallow,Hirundo rustica,493,2020-07-17,09:13,Seen,-3.36304,39.961265,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:13:19.263+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-17,09:15,Seen,-3.363676,39.960852,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:15:17.272+0300
Diederik Cuckoo,Chrysococcyx caprius,352,2020-07-17,09:21,Heard,-3.3649,39.960055,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:21:10.663+0300
Black Kite (resident),Milvus migrans aegyptius/parasitus,129,2020-07-17,09:34,Seen,-3.363942,39.956962,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:34:50.096+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-17,09:41,Heard,-3.363193,39.954989,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:41:27.015+0300
African Open-billed Stork,Anastomus lamelligerus,74,2020-07-17,09:47,Seen,-3.362938,39.953012,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:47:57.921+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-17,09:55,Heard,-3.362754,39.950507,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:55:34.661+0300
Woolly-necked Stork,Ciconia episcopus,77,2020-07-17,09:59,Seen,-3.363625,39.949555,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:59:23.577+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-17,09:59,Heard,-3.363664,39.949443,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T09:59:42.710+0300
Unidentified,Unidentified,0,2020-07-17,10:00,Seen,-3.363718,39.949308,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T10:00:08.351+0300
Unidentified,Unidentified,0,2020-07-17,10:00,Seen,-3.363716,39.949309,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-17T10:00:12.540+0300
